Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra
80.88	28.26	-9.54	87.32	0.23	7.83	0.00	-49.62	86.86	-40.16	130.40	47.63	7.40	0.00	-30.52	-46.22	-41.11	46.81	-64.48	5.33	0.00	44.11	23.00	-49.32	88.42	28.06	6.81	0.00	60.71	24.74	-55.82	108.32	13.00	5.12	0.00	74.10	27.59	-68.27	69.81	11.20	2.13	0.00	80.48	27.34	-83.21	-88.01	-3.74	2.93	0.00	85.98	28.41	-92.60	80.93	1.15	0.42	0.00	96.88	28.62	-61.14	97.45	9.39	4.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.88	28.26	-9.54	87.32	0.23	6.66	0.00	-49.62	86.86	-40.16	130.40	47.63	6.95	0.00	-30.52	-46.22	-41.11	46.80	-64.48	5.69	0.00	44.07	22.99	-49.33	88.40	28.31	7.00	0.00	60.69	24.75	-55.83	108.24	13.07	6.03	0.00	74.14	27.61	-68.28	69.76	11.06	1.32	0.00	80.53	27.37	-83.23	-88.00	-3.72	3.50	0.00	85.97	28.41	-92.59	80.93	1.15	0.17	0.00	96.92	28.60	-61.13	97.46	9.35	4.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.88	28.26	-9.53	87.32	0.23	7.17	0.00	-49.62	86.86	-40.16	130.40	47.62	7.29	0.00	-30.53	-46.22	-41.11	46.80	-64.48	5.11	0.00	44.04	22.97	-49.35	88.42	28.58	6.00	0.00	60.64	24.75	-55.86	108.16	13.14	6.03	0.00	74.22	27.66	-68.26	69.70	10.90	1.55	0.00	80.57	27.40	-83.26	-87.98	-3.72	2.89	0.00	85.96	28.40	-92.57	80.92	1.17	0.18	0.00	96.92	28.57	-61.10	97.46	9.30	3.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.88	28.26	-9.53	87.32	0.23	7.43	0.00	-49.62	86.85	-40.16	130.40	47.62	7.80	0.00	-30.53	-46.22	-41.11	46.79	-64.48	6.16	0.00	44.03	22.96	-49.36	88.47	28.87	5.89	0.00	60.62	24.75	-55.90	108.08	13.19	5.08	0.00	74.25	27.69	-68.24	69.65	10.75	1.69	0.00	80.58	27.39	-83.26	-87.97	-3.74	3.44	0.00	85.96	28.38	-92.56	80.91	1.19	0.49	0.00	96.86	28.55	-61.06	97.45	9.26	2.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.88	28.26	-9.53	87.32	0.23	6.58	0.00	-49.61	86.85	-40.16	130.40	47.62	7.50	0.00	-30.53	-46.22	-41.11	46.79	-64.48	6.40	0.00	44.03	22.97	-49.39	88.53	29.19	6.87	0.00	60.64	24.73	-55.90	108.00	13.26	5.04	0.00	74.22	27.69	-68.25	69.60	10.66	2.23	0.00	80.56	27.36	-83.24	-87.98	-3.75	3.78	0.00	85.99	28.38	-92.58	80.92	1.17	0.52	0.00	96.80	28.55	-61.02	97.43	9.25	4.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.88	28.26	-9.53	87.32	0.23	5.23	0.00	-49.61	86.85	-40.16	130.40	47.62	7.16	0.00	-30.53	-46.22	-41.11	46.79	-64.48	5.05	0.00	44.02	22.98	-49.44	88.61	29.52	7.24	0.00	60.65	24.70	-55.86	107.92	13.35	5.78	0.00	74.19	27.67	-68.27	69.56	10.61	1.59	0.00	80.51	27.35	-83.23	-87.99	-3.75	3.49	0.00	86.01	28.40	-92.60	80.92	1.14	0.02	0.00	96.80	28.55	-61.01	97.40	9.26	4.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.88	28.26	-9.53	87.32	0.23	7.49	0.00	-49.61	86.84	-40.16	130.40	47.62	7.69	0.00	-30.53	-46.22	-41.11	46.79	-64.48	6.14	0.00	44.01	22.98	-49.48	88.73	29.80	5.71	0.00	60.61	24.66	-55.79	107.85	13.46	5.42	0.00	74.22	27.66	-68.27	69.53	10.54	1.83	0.00	80.47	27.37	-83.25	-87.99	-3.75	2.99	0.00	86.02	28.43	-92.62	80.90	1.13	1.02	0.00	96.86	28.58	-61.03	97.37	9.27	2.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.88	28.26	-9.53	87.32	0.23	7.16	0.00	-49.61	86.84	-40.16	130.39	47.62	7.75	0.00	-30.53	-46.22	-41.11	46.79	-64.48	5.37	0.00	44.04	22.95	-49.51	88.90	30.00	6.32	0.00	60.57	24.63	-55.73	107.79	13.55	5.91	0.00	74.28	27.68	-68.25	69.52	10.43	1.88	0.00	80.46	27.40	-83.26	-88.00	-3.75	3.22	0.00	85.99	28.44	-92.62	80.87	1.17	0.03	0.00	96.91	28.60	-61.07	97.36	9.26	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.87	28.26	-9.54	87.32	0.23	7.77	0.00	-49.60	86.84	-40.16	130.39	47.62	6.97	0.00	-30.53	-46.21	-41.11	46.79	-64.48	5.21	0.00	44.08	22.90	-49.51	89.10	30.08	6.94	0.00	60.56	24.62	-55.71	107.75	13.60	6.17	0.00	74.28	27.70	-68.26	69.51	10.33	2.05	0.00	80.49	27.38	-83.22	-88.02	-3.75	2.95	0.00	85.97	28.43	-92.61	80.85	1.21	0.41	0.00	96.93	28.62	-61.08	97.36	9.25	3.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.87	28.26	-9.54	87.32	0.23	7.74	0.00	-49.60	86.84	-40.16	130.39	47.62	7.80	0.00	-30.53	-46.21	-41.11	46.79	-64.48	5.49	0.00	44.06	22.87	-49.53	89.32	30.06	6.46	0.00	60.60	24.62	-55.72	107.70	13.64	5.57	0.00	74.20	27.71	-68.29	69.50	10.27	1.54	0.00	80.52	27.35	-83.17	-88.04	-3.76	2.74	0.00	85.95	28.40	-92.60	80.84	1.22	0.73	0.00	96.91	28.62	-61.07	97.36	9.26	3.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.86	28.26	-9.54	87.32	0.23	7.22	0.00	-49.60	86.84	-40.16	130.40	47.62	7.21	0.00	-30.52	-46.21	-41.11	46.79	-64.48	6.13	0.00	43.94	22.86	-49.60	89.60	29.87	6.56	0.00	60.63	24.64	-55.73	107.65	13.68	6.08	0.00	74.13	27.71	-68.33	69.49	10.24	1.71	0.00	80.54	27.34	-83.17	-88.04	-3.77	3.16	0.00	85.93	28.37	-92.60	80.84	1.18	0.15	0.00	96.91	28.60	-61.07	97.35	9.26	3.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.85	28.26	-9.55	87.32	0.24	6.44	0.00	-49.59	86.84	-40.16	130.40	47.62	7.12	0.00	-30.52	-46.21	-41.11	46.80	-64.48	5.88	0.00	43.77	22.88	-49.68	89.97	29.48	6.12	0.00	60.63	24.65	-55.74	107.59	13.75	5.88	0.00	74.12	27.71	-68.34	69.49	10.21	1.20	0.00	80.54	27.38	-83.22	-88.03	-3.78	2.63	0.00	85.90	28.35	-92.60	80.84	1.15	1.06	0.00	96.93	28.59	-61.08	97.34	9.24	4.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.84	28.25	-9.55	87.32	0.24	6.81	0.00	-49.59	86.84	-40.16	130.40	47.62	7.37	0.00	-30.51	-46.21	-41.11	46.80	-64.48	5.55	0.00	43.65	22.87	-49.73	90.43	28.93	5.40	0.00	60.61	24.64	-55.76	107.53	13.83	5.37	0.00	74.15	27.72	-68.31	69.48	10.15	1.94	0.00	80.53	27.42	-83.27	-88.03	-3.78	2.63	0.00	85.88	28.35	-92.61	80.83	1.13	1.14	0.00	96.95	28.56	-61.07	97.31	9.18	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.84	28.25	-9.55	87.32	0.24	6.64	0.00	-49.59	86.84	-40.16	130.40	47.62	6.74	0.00	-30.51	-46.21	-41.10	46.80	-64.48	5.77	0.00	43.66	22.79	-49.70	90.92	28.30	7.07	0.00	60.61	24.63	-55.77	107.46	13.93	5.48	0.00	74.18	27.70	-68.27	69.47	10.05	0.97	0.00	80.51	27.43	-83.26	-88.05	-3.79	3.34	0.00	85.89	28.36	-92.59	80.83	1.12	0.84	0.00	96.92	28.51	-61.00	97.28	9.09	3.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.83	28.25	-9.56	87.32	0.24	7.04	0.00	-49.58	86.85	-40.15	130.40	47.62	6.51	0.00	-30.50	-46.21	-41.10	46.80	-64.48	5.93	0.00	43.75	22.69	-49.65	91.34	27.66	5.98	0.00	60.64	24.63	-55.77	107.38	14.03	5.53	0.00	74.22	27.68	-68.24	69.46	9.94	1.45	0.00	80.49	27.41	-83.21	-88.08	-3.82	3.64	0.00	85.93	28.37	-92.56	80.83	1.11	0.07	0.00	96.87	28.44	-60.90	97.23	9.00	3.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.82	28.25	-9.56	87.32	0.25	7.08	0.00	-49.58	86.85	-40.15	130.40	47.62	7.38	0.00	-30.50	-46.20	-41.10	46.80	-64.48	5.41	0.00	43.81	22.63	-49.65	91.65	27.01	7.01	0.00	60.67	24.64	-55.75	107.28	14.15	5.56	0.00	74.26	27.69	-68.24	69.45	9.85	1.52	0.00	80.48	27.39	-83.17	-88.10	-3.85	3.94	0.00	85.96	28.35	-92.53	80.83	1.11	0.64	0.00	96.84	28.38	-60.82	97.17	8.91	3.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.82	28.24	-9.56	87.32	0.24	6.64	0.00	-49.58	86.85	-40.15	130.40	47.61	7.44	0.00	-30.50	-46.20	-41.10	46.80	-64.48	5.34	0.00	43.75	22.63	-49.73	91.84	26.34	6.48	0.00	60.68	24.64	-55.72	107.16	14.28	6.30	0.00	74.27	27.71	-68.25	69.43	9.80	1.39	0.00	80.50	27.39	-83.17	-88.10	-3.85	3.53	0.00	85.94	28.34	-92.53	80.84	1.14	0.76	0.00	96.85	28.35	-60.81	97.11	8.82	4.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.82	28.24	-9.56	87.32	0.24	7.85	0.00	-49.58	86.85	-40.15	130.41	47.61	7.52	0.00	-30.49	-46.20	-41.10	46.80	-64.48	6.10	0.00	43.57	22.63	-49.85	91.98	25.65	7.22	0.00	60.66	24.60	-55.69	107.04	14.39	6.42	0.00	74.20	27.74	-68.29	69.42	9.77	1.00	0.00	80.54	27.39	-83.18	-88.08	-3.80	3.24	0.00	85.90	28.35	-92.54	80.86	1.17	0.68	0.00	96.90	28.36	-60.85	97.08	8.75	2.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.82	28.24	-9.56	87.32	0.24	7.08	0.00	-49.58	86.85	-40.15	130.41	47.61	7.23	0.00	-30.49	-46.20	-41.10	46.80	-64.48	5.71	0.00	43.36	22.62	-49.97	92.14	24.99	7.44	0.00	60.62	24.54	-55.67	106.92	14.48	5.90	0.00	74.09	27.73	-68.33	69.42	9.73	2.04	0.00	80.56	27.35	-83.15	-88.08	-3.76	3.91	0.00	85.90	28.39	-92.56	80.87	1.17	0.23	0.00	96.91	28.38	-60.90	97.08	8.70	3.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.82	28.24	-9.56	87.32	0.24	6.95	0.00	-49.58	86.85	-40.15	130.41	47.61	7.23	0.00	-30.50	-46.20	-41.10	46.80	-64.48	5.85	0.00	43.19	22.60	-50.09	92.35	24.41	7.81	0.00	60.59	24.49	-55.64	106.82	14.57	4.84	0.00	74.06	27.70	-68.34	69.43	9.65	0.88	0.00	80.55	27.32	-83.12	-88.09	-3.75	2.12	0.00	85.94	28.44	-92.57	80.88	1.13	0.40	0.00	96.87	28.37	-60.89	97.10	8.68	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.83	28.24	-9.55	87.32	0.23	6.94	0.00	-49.59	86.84	-40.15	130.41	47.60	7.56	0.00	-30.50	-46.20	-41.10	46.79	-64.48	5.12	0.00	43.08	22.62	-50.22	92.61	23.89	7.87	0.00	60.60	24.49	-55.63	106.74	14.64	5.10	0.00	74.15	27.70	-68.30	69.44	9.56	2.88	0.00	80.51	27.33	-83.13	-88.10	-3.79	2.82	0.00	85.96	28.46	-92.56	80.88	1.11	0.27	0.00	96.81	28.35	-60.82	97.12	8.66	3.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.84	28.24	-9.55	87.32	0.23	7.68	0.00	-49.59	86.84	-40.15	130.41	47.60	6.76	0.00	-30.50	-46.20	-41.10	46.79	-64.48	5.57	0.00	43.00	22.65	-50.33	92.91	23.41	7.72	0.00	60.61	24.51	-55.66	106.68	14.71	5.37	0.00	74.30	27.73	-68.25	69.44	9.49	1.63	0.00	80.46	27.38	-83.17	-88.09	-3.84	2.52	0.00	85.94	28.44	-92.56	80.88	1.11	0.23	0.00	96.77	28.34	-60.74	97.15	8.61	3.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.85	28.25	-9.54	87.32	0.22	5.45	0.00	-49.59	86.84	-40.15	130.41	47.60	8.24	0.00	-30.51	-46.20	-41.10	46.79	-64.48	5.78	0.00	42.94	22.66	-50.39	93.21	22.93	7.47	0.00	60.59	24.54	-55.69	106.64	14.76	4.81	0.00	74.37	27.78	-68.23	69.43	9.46	1.49	0.00	80.44	27.42	-83.22	-88.09	-3.85	3.31	0.00	85.87	28.41	-92.57	80.88	1.12	1.29	0.00	96.80	28.36	-60.70	97.18	8.57	3.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.86	28.25	-9.54	87.32	0.22	7.16	0.00	-49.59	86.83	-40.15	130.41	47.60	7.25	0.00	-30.52	-46.19	-41.10	46.79	-64.48	5.60	0.00	42.88	22.61	-50.41	93.48	22.47	7.49	0.00	60.54	24.54	-55.69	106.59	14.79	5.35	0.00	74.33	27.82	-68.25	69.42	9.45	1.57	0.00	80.43	27.40	-83.22	-88.08	-3.82	2.94	0.00	85.82	28.41	-92.60	80.88	1.11	1.35	0.00	96.87	28.39	-60.73	97.22	8.55	3.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.87	28.25	-9.53	87.32	0.21	7.95	0.00	-49.60	86.83	-40.15	130.41	47.60	6.49	0.00	-30.52	-46.19	-41.11	46.79	-64.48	5.94	0.00	42.80	22.58	-50.43	93.74	22.01	8.24	0.00	60.50	24.52	-55.66	106.53	14.78	6.60	0.00	74.26	27.81	-68.29	69.42	9.43	1.13	0.00	80.45	27.36	-83.20	-88.07	-3.79	3.74	0.00	85.78	28.43	-92.63	80.87	1.10	0.35	0.00	96.90	28.39	-60.77	97.25	8.56	2.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.88	28.26	-9.53	87.32	0.21	7.12	0.00	-49.60	86.82	-40.15	130.40	47.60	7.41	0.00	-30.53	-46.19	-41.11	46.79	-64.48	5.98	0.00	42.69	22.61	-50.47	93.98	21.55	7.88	0.00	60.51	24.50	-55.63	106.47	14.73	5.68	0.00	74.23	27.78	-68.30	69.44	9.39	1.06	0.00	80.47	27.36	-83.19	-88.08	-3.80	3.50	0.00	85.75	28.45	-92.64	80.86	1.09	0.25	0.00	96.86	28.36	-60.75	97.25	8.57	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.88	28.26	-9.52	87.32	0.20	7.10	0.00	-49.60	86.82	-40.16	130.40	47.60	6.74	0.00	-30.54	-46.19	-41.11	46.79	-64.48	5.59	0.00	42.58	22.67	-50.51	94.23	21.10	8.08	0.00	60.55	24.50	-55.64	106.44	14.67	4.72	0.00	74.24	27.75	-68.28	69.46	9.35	1.13	0.00	80.48	27.40	-83.20	-88.08	-3.82	2.35	0.00	85.70	28.44	-92.64	80.84	1.10	0.17	0.00	96.80	28.32	-60.67	97.22	8.55	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.89	28.26	-9.52	87.32	0.20	5.99	0.00	-49.61	86.82	-40.16	130.40	47.60	7.14	0.00	-30.54	-46.20	-41.11	46.79	-64.48	6.46	0.00	42.52	22.69	-50.49	94.49	20.69	8.74	0.00	60.57	24.52	-55.67	106.40	14.62	4.86	0.00	74.24	27.73	-68.27	69.48	9.33	2.09	0.00	80.47	27.43	-83.22	-88.09	-3.84	3.85	0.00	85.66	28.42	-92.64	80.84	1.11	0.27	0.00	96.77	28.31	-60.59	97.20	8.51	2.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.90	28.26	-9.52	87.32	0.20	7.18	0.00	-49.61	86.82	-40.16	130.40	47.60	7.72	0.00	-30.55	-46.20	-41.11	46.79	-64.48	5.51	0.00	42.47	22.65	-50.45	94.76	20.35	7.82	0.00	60.53	24.53	-55.67	106.35	14.60	4.86	0.00	74.22	27.74	-68.28	69.51	9.31	2.01	0.00	80.46	27.42	-83.23	-88.09	-3.84	3.64	0.00	85.65	28.41	-92.65	80.84	1.09	0.10	0.00	96.80	28.33	-60.55	97.19	8.48	3.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.90	28.27	-9.52	87.32	0.20	7.69	0.00	-49.61	86.82	-40.16	130.40	47.60	6.15	0.00	-30.55	-46.20	-41.11	46.80	-64.48	6.07	0.00	42.40	22.63	-50.44	95.05	20.08	8.61	0.00	60.48	24.52	-55.62	106.30	14.58	5.52	0.00	74.19	27.76	-68.30	69.53	9.28	1.89	0.00	80.44	27.39	-83.23	-88.10	-3.84	2.72	0.00	85.65	28.43	-92.67	80.84	1.06	0.57	0.00	96.84	28.35	-60.54	97.20	8.49	3.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.91	28.27	-9.52	87.33	0.20	6.93	0.00	-49.61	86.82	-40.16	130.40	47.61	6.95	0.00	-30.55	-46.20	-41.11	46.80	-64.47	5.35	0.00	42.30	22.65	-50.50	95.37	19.86	8.36	0.00	60.46	24.49	-55.58	106.27	14.56	5.53	0.00	74.22	27.79	-68.30	69.55	9.25	1.56	0.00	80.43	27.37	-83.23	-88.11	-3.86	2.74	0.00	85.68	28.46	-92.67	80.82	1.05	0.41	0.00	96.83	28.34	-60.49	97.21	8.51	4.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.91	28.27	-9.52	87.33	0.21	5.78	0.00	-49.62	86.83	-40.16	130.40	47.61	7.27	0.00	-30.55	-46.20	-41.11	46.80	-64.47	5.01	0.00	42.24	22.67	-50.57	95.76	19.70	8.58	0.00	60.48	24.47	-55.57	106.28	14.53	4.98	0.00	74.27	27.81	-68.28	69.56	9.22	1.81	0.00	80.44	27.39	-83.23	-88.11	-3.89	3.02	0.00	85.69	28.47	-92.66	80.81	1.05	0.28	0.00	96.80	28.33	-60.38	97.25	8.52	2.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.91	28.26	-9.52	87.33	0.21	7.24	0.00	-49.62	86.83	-40.17	130.40	47.62	7.86	0.00	-30.55	-46.21	-41.11	46.80	-64.47	5.17	0.00	42.25	22.64	-50.62	96.23	19.66	9.21	0.00	60.50	24.48	-55.60	106.29	14.51	5.02	0.00	74.29	27.81	-68.27	69.57	9.21	1.32	0.00	80.46	27.40	-83.22	-88.12	-3.91	2.75	0.00	85.68	28.45	-92.65	80.81	1.06	0.19	0.00	96.79	28.35	-60.29	97.36	8.50	3.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.91	28.26	-9.52	87.33	0.21	7.11	0.00	-49.62	86.83	-40.17	130.40	47.62	7.49	0.00	-30.54	-46.21	-41.11	46.81	-64.47	5.69	0.00	42.27	22.55	-50.63	96.82	19.77	8.99	0.00	60.49	24.50	-55.62	106.27	14.52	4.86	0.00	74.23	27.78	-68.29	69.58	9.22	1.91	0.00	80.48	27.38	-83.20	-88.13	-3.90	3.28	0.00	85.65	28.42	-92.66	80.80	1.06	0.62	0.00	96.83	28.42	-60.30	97.56	8.49	4.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.91	28.26	-9.52	87.34	0.22	7.04	0.00	-49.63	86.84	-40.17	130.40	47.63	6.47	0.00	-30.54	-46.21	-41.11	46.81	-64.47	5.60	0.00	42.21	22.50	-50.69	97.53	19.98	8.79	0.00	60.46	24.52	-55.61	106.23	14.55	5.88	0.00	74.14	27.73	-68.33	69.59	9.23	1.07	0.00	80.49	27.35	-83.17	-88.14	-3.87	3.86	0.00	85.61	28.41	-92.69	80.77	1.05	0.93	0.00	96.89	28.52	-60.37	97.83	8.49	3.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.91	28.26	-9.53	87.34	0.22	7.91	0.00	-49.63	86.85	-40.17	130.40	47.63	6.68	0.00	-30.54	-46.21	-41.11	46.81	-64.48	6.30	0.00	42.08	22.53	-50.81	98.33	20.19	9.23	0.00	60.44	24.53	-55.60	106.19	14.56	5.70	0.00	74.10	27.70	-68.34	69.59	9.21	1.62	0.00	80.50	27.35	-83.17	-88.14	-3.85	2.46	0.00	85.60	28.42	-92.71	80.74	1.05	0.29	0.00	96.91	28.60	-60.40	98.10	8.51	3.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.91	28.26	-9.53	87.34	0.22	6.18	0.00	-49.63	86.85	-40.17	130.40	47.63	6.92	0.00	-30.53	-46.22	-41.11	46.81	-64.48	5.55	0.00	41.97	22.59	-50.93	99.18	20.31	8.53	0.00	60.48	24.54	-55.62	106.16	14.55	5.26	0.00	74.17	27.72	-68.31	69.59	9.16	1.36	0.00	80.50	27.38	-83.20	-88.14	-3.86	3.51	0.00	85.60	28.42	-92.72	80.70	1.04	1.08	0.00	96.88	28.64	-60.30	98.36	8.52	3.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
